test_image,response,resptime
./../img_out/final_20_12_7_4/nature_6_20.jpeg,3,1.338002
./../img_out/final_20_12_7_4/art_4_r.jpeg,4,1.902505
./../img_out/final_20_12_7_4/nature_10_12.jpeg,3,0.891948
./../img_out/final_20_12_7_4/nature_5.jpeg,5,1.497881
./../img_out/final_20_12_7_4/art_2_4.jpeg,2,1.22242
./../img_out/final_20_12_7_4/portrait_7_r_7.jpeg,2,10.008787
./../img_out/final_20_12_7_4/art_6_4.jpeg,2,1.36677
./../img_out/final_20_12_7_4/art_8_12.jpeg,2,2.114424
./../img_out/final_20_12_7_4/nautre_8_20.jpeg,4,1.566595
./../img_out/final_20_12_7_4/nature_4_12.jpeg,3,0.918558
./../img_out/final_20_12_7_4/nature_6.jpeg,5,1.685287
./../img_out/final_20_12_7_4/portrait_3.jpeg,5,1.616619
./../img_out/final_20_12_7_4/portrait_8.jpeg,5,0.650732
./../img_out/final_20_12_7_4/art_10_r_4.jpeg,2,1.293883
./../img_out/final_20_12_7_4/nautre_8_r_7.jpeg,3,2.202187
./../img_out/final_20_12_7_4/art_7.jpeg,4,12.55349
./../img_out/final_20_12_7_4/art_6_r_4.jpeg,3,1.137929
./../img_out/final_20_12_7_4/portrait_3_7.jpeg,3,1.335527
./../img_out/final_20_12_7_4/art_2_r_12.jpeg,4,2.870192
./../img_out/final_20_12_7_4/nature_5_4.jpeg,2,1.674069
./../img_out/final_20_12_7_4/nature_7_r_4.jpeg,2,0.869465
./../img_out/final_20_12_7_4/portrait_5_r_20.jpeg,4,2.148982
./../img_out/final_20_12_7_4/nature_3_r_7.jpeg,3,1.126225
./../img_out/final_20_12_7_4/portrait_6_r_20.jpeg,5,1.369881
./../img_out/final_20_12_7_4/portrait_7_r.jpeg,5,0.79309
./../img_out/final_20_12_7_4/nature_4_r_7.jpeg,3,6.148541
./../img_out/final_20_12_7_4/nature_10_r_4.jpeg,2,1.630338
./../img_out/final_20_12_7_4/art_8_r_12.jpeg,3,1.513861
./../img_out/final_20_12_7_4/portrait_10_r_4.jpeg,1,1.091669
./../img_out/final_20_12_7_4/art_2_20.jpeg,3,2.326181
./../img_out/final_20_12_7_4/portrait_5_12.jpeg,2,1.328873
./../img_out/final_20_12_7_4/portrait_4_r_7.jpeg,2,2.510392
./../img_out/final_20_12_7_4/portrait_3_r.jpeg,3,2.234853
./../img_out/final_20_12_7_4/art_9_4.jpeg,2,1.822638
./../img_out/final_20_12_7_4/portrait_8_r.jpeg,5,2.482163
./../img_out/final_20_12_7_4/art_10.jpeg,3,2.843463
./../img_out/final_20_12_7_4/portrait_1_r_12.jpeg,5,1.073355
./../img_out/final_20_12_7_4/art_1_20.jpeg,3,1.982297
./../img_out/final_20_12_7_4/art_3_r_12.jpeg,4,3.725797
./../img_out/final_20_12_7_4/portrait_4_r.jpeg,4,5.512441
./../img_out/final_20_12_7_4/portrait_1_r_7.jpeg,2,1.043548
./../img_out/final_20_12_7_4/art_10_r_7.jpeg,3,2.36813
./../img_out/final_20_12_7_4/art_5_12.jpeg,3,5.037338
./../img_out/final_20_12_7_4/portrait_9_12.jpeg,3,1.19535
./../img_out/final_20_12_7_4/art_9_r_20.jpeg,3,1.832079
./../img_out/final_20_12_7_4/portrait_7_12.jpeg,3,1.444302
./../img_out/final_20_12_7_4/portrait_5_r_12.jpeg,2,2.540649
./../img_out/final_20_12_7_4/art_5_r_7.jpeg,2,4.80706
./../img_out/final_20_12_7_4/portrait_6_7.jpeg,1,1.23
./../img_out/final_20_12_7_4/art_6_r.jpeg,2,0.699526
./../img_out/final_20_12_7_4/portrait_4_4.jpeg,1,0.749006
./../img_out/final_20_12_7_4/portrait_9.jpeg,4,1.807415
./../img_out/final_20_12_7_4/nature_6_12.jpeg,4,2.736084
./../img_out/final_20_12_7_4/nature_2_12.jpeg,3,2.072854
./../img_out/final_20_12_7_4/art_8_7.jpeg,3,1.097823
./../img_out/final_20_12_7_4/nature_10_20.jpeg,2,2.026456
./../img_out/final_20_12_7_4/art_2_12.jpeg,4,2.239015
./../img_out/final_20_12_7_4/nature_4.jpeg,4,1.737447
./../img_out/final_20_12_7_4/portrait_8_r_4.jpeg,2,1.922687
./../img_out/final_20_12_7_4/art_9_7.jpeg,2,5.375967
./../img_out/final_20_12_7_4/portrait_7_20.jpeg,5,2.083186
./../img_out/final_20_12_7_4/nature_5_20.jpeg,5,3.445346
./../img_out/final_20_12_7_4/art_6_12.jpeg,2,1.740972
./../img_out/final_20_12_7_4/portrait_8_r_12.jpeg,4,1.941317
./../img_out/final_20_12_7_4/nautre_8.jpeg,4,3.100317
./../img_out/final_20_12_7_4/nature_6_r_12.jpeg,4,0.913652
./../img_out/final_20_12_7_4/nature_4_r.jpeg,3,4.876807
./../img_out/final_20_12_7_4/portrait_5_r_7.jpeg,3,1.395319
./../img_out/final_20_12_7_4/portrait_1.jpeg,4,5.397149
./../img_out/final_20_12_7_4/art_4_20.jpeg,5,2.111126
./../img_out/final_20_12_7_4/portrait_9_7.jpeg,3,1.129737
./../img_out/final_20_12_7_4/nature_6_r_7.jpeg,4,1.344108
./../img_out/final_20_12_7_4/nature_7_r_20.jpeg,4,11.173291
./../img_out/final_20_12_7_4/nature_4_r_12.jpeg,3,1.097438
