,test_image,response,resptime,proband,rotation,image,category,sigma
42,art_7_r_12.jpeg,3,2.472336,Philipp,True,art_7,art,12
43,art_1_r_4.jpeg,4,1.253183,Philipp,True,art_1,art,4
44,nautre_9_12.jpeg,5,1.069601,Philipp,False,nautre_9,nautre,12
45,nature_3_r_20.jpeg,5,0.916878,Philipp,True,nature_3,nature,20
46,art_9_r_12.jpeg,3,2.886399,Philipp,True,art_9,art,12
47,portrait_7_7.jpeg,4,2.90013,Philipp,False,portrait_7,portrait,7
48,nature_6_r.jpeg,5,1.085432,Philipp,True,nature_6,nature,original
49,nature_7_4.jpeg,2,2.329532,Philipp,False,nature_7,nature,4
50,art_7_20.jpeg,3,1.829982,Philipp,False,art_7,art,20
51,portrait_5_7.jpeg,4,2.863014,Philipp,False,portrait_5,portrait,7
52,nature_2_r_7.jpeg,3,1.187836,Philipp,True,nature_2,nature,7
53,nature_10_4.jpeg,3,0.958721,Philipp,False,nature_10,nature,4
54,portrait_2_12.jpeg,5,0.975037,Philipp,False,portrait_2,portrait,12
55,portrait_5_4.jpeg,3,3.641385,Philipp,False,portrait_5,portrait,4
56,art_1_12.jpeg,5,2.026444,Philipp,False,art_1,art,12
57,nautre_8_4.jpeg,4,3.523347,Philipp,False,nautre_8,nautre,4
58,nature_3_r_4.jpeg,4,2.130499,Philipp,True,nature_3,nature,4
59,nature_10.jpeg,5,3.171071,Philipp,False,nature_10,nature,original
60,art_5_20.jpeg,3,2.936903,Philipp,False,art_5,art,20
61,art_10_20.jpeg,4,2.317128,Philipp,False,art_10,art,20
62,art_2_r_7.jpeg,5,1.997999,Philipp,True,art_2,art,7
63,portrait_9_20.jpeg,5,0.567567,Philipp,False,portrait_9,portrait,20
64,art_5_4.jpeg,2,2.780972,Philipp,False,art_5,art,4
65,art_6_7.jpeg,4,3.128702,Philipp,False,art_6,art,7
66,portrait_2_r_7.jpeg,5,0.822662,Philipp,True,portrait_2,portrait,7
67,portrait_3_r_4.jpeg,3,4.297562,Philipp,True,portrait_3,portrait,4
68,art_4_r_12.jpeg,5,1.336417,Philipp,True,art_4,art,12
69,portrait_4.jpeg,5,0.654538,Philipp,False,portrait_4,portrait,original
70,portrait_2_r_12.jpeg,5,0.79586,Philipp,True,portrait_2,portrait,12
71,portrait_9_r_7.jpeg,3,5.726149,Philipp,True,portrait_9,portrait,7
72,nature_6_7.jpeg,4,1.961814,Philipp,False,nature_6,nature,7
73,art_3_7.jpeg,3,1.223255,Philipp,False,art_3,art,7
74,portrait_2_r_4.jpeg,3,2.112308,Philipp,True,portrait_2,portrait,4
75,art_10_r_20.jpeg,5,1.24531,Philipp,True,art_10,art,20
76,art_6_r_7.jpeg,5,0.838274,Philipp,True,art_6,art,7
77,art_2.jpeg,5,0.723335,Philipp,False,art_2,art,original
78,nautre_9_4.jpeg,5,0.605353,Philipp,False,nautre_9,nautre,4
79,portrait_3_20.jpeg,5,1.342529,Philipp,False,portrait_3,portrait,20
80,nature_10_r_20.jpeg,5,2.254708,Philipp,True,nature_10,nature,20
81,nature_6_r_4.jpeg,4,1.338693,Philipp,True,nature_6,nature,4
82,nature_1_r.jpeg,4,2.361973,Philipp,True,nature_1,nature,original
83,portrait_9_r_4.jpeg,3,1.676903,Philipp,True,portrait_9,portrait,4
84,portrait_8_r_7.jpeg,5,3.925613,Philipp,True,portrait_8,portrait,7
85,art_7_4.jpeg,3,9.0777,Philipp,False,art_7,art,4
86,art_4_12.jpeg,5,1.691605,Philipp,False,art_4,art,12
87,portrait_10_r_12.jpeg,5,1.245618,Philipp,True,portrait_10,portrait,12
88,portrait_3_4.jpeg,3,1.321147,Philipp,False,portrait_3,portrait,4
89,nature_7_r_12.jpeg,4,1.702133,Philipp,True,nature_7,nature,12
90,nature_5_r_12.jpeg,4,3.078125,Philipp,True,nature_5,nature,12
91,art_1_r_7.jpeg,5,0.911422,Philipp,True,art_1,art,7
92,portrait_1_r_4.jpeg,4,1.708375,Philipp,True,portrait_1,portrait,4
93,nature_7_12.jpeg,4,4.537862,Philipp,False,nature_7,nature,12
94,portrait_6_20.jpeg,5,1.031492,Philipp,False,portrait_6,portrait,20
95,art_10_7.jpeg,5,1.15706,Philipp,False,art_10,art,7
96,portrait_4_r_12.jpeg,5,0.625524,Philipp,True,portrait_4,portrait,12
97,nature_3_7.jpeg,4,3.533891,Philipp,False,nature_3,nature,7
98,art_7_r.jpeg,5,4.175759,Philipp,True,art_7,art,original
99,portrait_9_r.jpeg,5,0.858795,Philipp,True,portrait_9,portrait,original
100,portrait_10_4.jpeg,3,1.923225,Philipp,False,portrait_10,portrait,4
101,nature_7_20.jpeg,5,1.848667,Philipp,False,nature_7,nature,20
102,nature_4_7.jpeg,4,1.384913,Philipp,False,nature_4,nature,7
103,art_4_r_20.jpeg,5,1.368954,Philipp,True,art_4,art,20
104,art_5_r_20.jpeg,3,2.997861,Philipp,True,art_5,art,20
105,nature_1.jpeg,5,1.173859,Philipp,False,nature_1,nature,original
106,nautre_9_r_4.jpeg,5,0.595712,Philipp,True,nautre_9,nautre,4
107,art_7_r_7.jpeg,4,2.919249,Philipp,True,art_7,art,7
108,portrait_4_12.jpeg,4,1.312696,Philipp,False,portrait_4,portrait,12
109,nature_3_12.jpeg,5,5.592527,Philipp,False,nature_3,nature,12
110,art_2_r.jpeg,5,1.387454,Philipp,True,art_2,art,original
111,portrait_3_r_20.jpeg,5,0.805466,Philipp,True,portrait_3,portrait,20
112,nature_5_r_4.jpeg,3,3.786734,Philipp,True,nature_5,nature,4
113,art_6_r_20.jpeg,5,1.014022,Philipp,True,art_6,art,20
114,portrait_5_r.jpeg,5,0.679174,Philipp,True,portrait_5,portrait,original
115,art_1.jpeg,5,0.630445,Philipp,False,art_1,art,original
116,portrait_8_7.jpeg,4,1.381163,Philipp,False,portrait_8,portrait,7
117,nature_10_r_12.jpeg,5,1.56602,Philipp,True,nature_10,nature,12
118,nature_7_r.jpeg,4,1.981,Philipp,True,nature_7,nature,original
119,portrait_2_20.jpeg,5,0.71064,Philipp,False,portrait_2,portrait,20
120,nature_5_r.jpeg,5,2.239005,Philipp,True,nature_5,nature,original
121,art_3_r_4.jpeg,4,1.183806,Philipp,True,art_3,art,4
122,art_4_4.jpeg,5,0.871158,Philipp,False,art_4,art,4
123,art_7_r_20.jpeg,5,0.783003,Philipp,True,art_7,art,20
124,art_2_r_4.jpeg,3,3.004285,Philipp,True,art_2,art,4
125,portrait_10_r_20.jpeg,5,0.865454,Philipp,True,portrait_10,portrait,20
126,portrait_2_r.jpeg,5,0.601416,Philipp,True,portrait_2,portrait,original
127,portrait_3_r_7.jpeg,5,0.502057,Philipp,True,portrait_3,portrait,7
128,art_10_12.jpeg,4,1.235242,Philipp,False,art_10,art,12
129,art_8_r_20.jpeg,5,0.877149,Philipp,True,art_8,art,20
130,portrait_10_20.jpeg,5,0.654835,Philipp,False,portrait_10,portrait,20
131,art_3_4.jpeg,3,3.147907,Philipp,False,art_3,art,4
132,art_4_r_7.jpeg,5,1.047811,Philipp,True,art_4,art,7
133,nature_6_r_20.jpeg,5,2.482803,Philipp,True,nature_6,nature,20
134,nature_4_r_4.jpeg,3,2.213456,Philipp,True,nature_4,nature,4
135,art_9_r_4.jpeg,2,2.863905,Philipp,True,art_9,art,4
136,art_10_r.jpeg,3,1.483341,Philipp,True,art_10,art,original
137,nature_7_7.jpeg,3,3.885064,Philipp,False,nature_7,nature,7
138,portrait_7_r_12.jpeg,5,1.669754,Philipp,True,portrait_7,portrait,12
139,nature_1_7.jpeg,5,0.862135,Philipp,False,nature_1,nature,7
140,portrait_1_r.jpeg,5,0.79393,Philipp,True,portrait_1,portrait,original
141,nature_2.jpeg,5,0.956035,Philipp,False,nature_2,nature,original
142,art_9_r.jpeg,3,1.319695,Philipp,True,art_9,art,original
143,art_4_7.jpeg,5,2.10122,Philipp,False,art_4,art,7
144,nautre_9_7.jpeg,5,0.586864,Philipp,False,nautre_9,nautre,7
145,portrait_9_r_12.jpeg,5,3.412084,Philipp,True,portrait_9,portrait,12
146,nautre_8_r_12.jpeg,4,1.236725,Philipp,True,nautre_8,nautre,12
147,art_5_r_4.jpeg,2,2.048303,Philipp,True,art_5,art,4
148,nature_1_20.jpeg,4,2.51404,Philipp,False,nature_1,nature,20
149,portrait_5.jpeg,5,0.840811,Philipp,False,portrait_5,portrait,original
150,art_1_7.jpeg,5,0.572881,Philipp,False,art_1,art,7
151,art_4.jpeg,5,0.611238,Philipp,False,art_4,art,original
152,portrait_8_r_20.jpeg,5,0.59989,Philipp,True,portrait_8,portrait,20
153,nature_5_r_7.jpeg,3,6.334227,Philipp,True,nature_5,nature,7
154,art_1_r.jpeg,5,0.639193,Philipp,True,art_1,art,original
155,art_3_20.jpeg,5,0.99925,Philipp,False,art_3,art,20
156,nautre_9_20.jpeg,5,0.574211,Philipp,False,nautre_9,nautre,20
157,art_5_r_12.jpeg,4,3.069846,Philipp,True,art_5,art,12
158,art_2_7.jpeg,3,2.49678,Philipp,False,art_2,art,7
159,portrait_6_r_4.jpeg,3,2.941198,Philipp,True,portrait_6,portrait,4
160,portrait_4_r_20.jpeg,5,1.065073,Philipp,True,portrait_4,portrait,20
161,portrait_7.jpeg,5,0.584388,Philipp,False,portrait_7,portrait,original
162,art_8_4.jpeg,3,2.80217,Philipp,False,art_8,art,4
163,nature_10_r.jpeg,5,1.276557,Philipp,True,nature_10,nature,original
164,nature_1_12.jpeg,4,1.544463,Philipp,False,nature_1,nature,12
165,art_9.jpeg,3,1.518208,Philipp,False,art_9,art,original
166,nautre_8_12.jpeg,4,1.377247,Philipp,False,nautre_8,nautre,12
167,nature_10_r_7.jpeg,3,5.180191,Philipp,True,nature_10,nature,7
168,art_8.jpeg,4,2.259688,Philipp,False,art_8,art,original
169,nature_1_r_7.jpeg,4,1.737004,Philipp,True,nature_1,nature,7
170,portrait_7_r_4.jpeg,3,3.418412,Philipp,True,portrait_7,portrait,4
171,portrait_3_12.jpeg,5,0.920066,Philipp,False,portrait_3,portrait,12
172,art_5_r.jpeg,4,5.355678,Philipp,True,art_5,art,original
173,portrait_5_20.jpeg,5,0.975225,Philipp,False,portrait_5,portrait,20
174,portrait_6.jpeg,5,0.621735,Philipp,False,portrait_6,portrait,original
175,nature_2_20.jpeg,3,2.885595,Philipp,False,nature_2,nature,20
176,nature_3_4.jpeg,3,1.432832,Philipp,False,nature_3,nature,4
177,nautre_9.jpeg,5,0.897058,Philipp,False,nautre_9,nautre,original
178,art_3.jpeg,5,2.533616,Philipp,False,art_3,art,original
179,portrait_8_12.jpeg,5,0.693929,Philipp,False,portrait_8,portrait,12
180,art_6_r_12.jpeg,5,0.68947,Philipp,True,art_6,art,12
181,nature_3_r_12.jpeg,4,2.590549,Philipp,True,nature_3,nature,12
182,nautre_8_r_4.jpeg,4,0.896697,Philipp,True,nautre_8,nautre,4
183,art_1_4.jpeg,5,0.775211,Philipp,False,art_1,art,4
184,nature_1_r_4.jpeg,3,4.339013,Philipp,True,nature_1,nature,4
185,portrait_6_r.jpeg,5,0.816021,Philipp,True,portrait_6,portrait,original
186,art_10_r_12.jpeg,5,0.781026,Philipp,True,art_10,art,12
187,nature_5_12.jpeg,4,2.405621,Philipp,False,nature_5,nature,12
188,portrait_2_r_20.jpeg,5,3.112657,Philipp,True,portrait_2,portrait,20
189,art_6.jpeg,5,0.624607,Philipp,False,art_6,art,original
190,nature_2_r_4.jpeg,3,1.268901,Philipp,True,nature_2,nature,4
191,art_5_7.jpeg,3,1.403919,Philipp,False,art_5,art,7
192,nature_5_r_20.jpeg,4,2.24623,Philipp,True,nature_5,nature,20
193,art_7_r_4.jpeg,2,2.315082,Philipp,True,art_7,art,4
194,nature_6_4.jpeg,1,1.874821,Philipp,False,nature_6,nature,4
195,art_1_r_12.jpeg,5,0.889607,Philipp,True,art_1,art,12
196,nature_1_4.jpeg,3,3.675859,Philipp,False,nature_1,nature,4
197,portrait_10_12.jpeg,5,0.702787,Philipp,False,portrait_10,portrait,12
198,nautre_9_r_7.jpeg,4,1.766169,Philipp,True,nautre_9,nautre,7
199,nature_2_r_12.jpeg,3,1.623938,Philipp,True,nature_2,nature,12
200,art_8_r_4.jpeg,4,3.223757,Philipp,True,art_8,art,4
201,portrait_10.jpeg,5,0.677578,Philipp,False,portrait_10,portrait,original
202,portrait_5_r_4.jpeg,3,1.542274,Philipp,True,portrait_5,portrait,4
203,nature_4_20.jpeg,4,1.806824,Philipp,False,nature_4,nature,20
204,art_3_r.jpeg,4,3.404458,Philipp,True,art_3,art,original
205,portrait_10_r.jpeg,5,0.648346,Philipp,True,portrait_10,portrait,original
206,nautre_9_r_12.jpeg,5,4.027706,Philipp,True,nautre_9,nautre,12
207,nature_4_r_20.jpeg,4,1.087505,Philipp,True,nature_4,nature,20
208,art_3_12.jpeg,3,1.7377,Philipp,False,art_3,art,12
209,nature_2_r.jpeg,4,1.66402,Philipp,True,nature_2,nature,original
210,art_4_r_4.jpeg,4,3.214564,Philipp,True,art_4,art,4
211,portrait_6_r_12.jpeg,5,0.918611,Philipp,True,portrait_6,portrait,12
212,art_8_20.jpeg,5,1.43117,Philipp,False,art_8,art,20
213,portrait_1_r_20.jpeg,5,0.551409,Philipp,True,portrait_1,portrait,20
214,portrait_10_r_7.jpeg,4,1.618133,Philipp,True,portrait_10,portrait,7
215,art_1_r_20.jpeg,5,0.999034,Philipp,True,art_1,art,20
216,portrait_4_20.jpeg,5,0.645819,Philipp,False,portrait_4,portrait,20
217,portrait_1_4.jpeg,3,1.155976,Philipp,False,portrait_1,portrait,4
218,art_7_7.jpeg,4,1.662893,Philipp,False,art_7,art,7
219,portrait_7_r_20.jpeg,5,1.197142,Philipp,True,portrait_7,portrait,20
220,nature_7.jpeg,5,2.268377,Philipp,False,nature_7,nature,original
221,art_3_r_20.jpeg,5,1.091258,Philipp,True,art_3,art,20
222,art_8_r.jpeg,5,0.897542,Philipp,True,art_8,art,original
223,art_10_4.jpeg,5,1.004986,Philipp,False,art_10,art,4
224,portrait_1_7.jpeg,3,1.227189,Philipp,False,portrait_1,portrait,7
225,portrait_4_7.jpeg,3,1.476739,Philipp,False,portrait_4,portrait,7
226,nature_6_20.jpeg,4,2.511962,Philipp,False,nature_6,nature,20
227,art_4_r.jpeg,5,1.037035,Philipp,True,art_4,art,original
228,nature_10_12.jpeg,5,2.781726,Philipp,False,nature_10,nature,12
229,nature_5.jpeg,5,1.685687,Philipp,False,nature_5,nature,original
230,art_2_4.jpeg,4,3.877134,Philipp,False,art_2,art,4
231,portrait_7_r_7.jpeg,3,2.209325,Philipp,True,portrait_7,portrait,7
232,art_6_4.jpeg,3,2.550144,Philipp,False,art_6,art,4
233,art_8_12.jpeg,4,1.263541,Philipp,False,art_8,art,12
234,nautre_8_20.jpeg,5,1.632399,Philipp,False,nautre_8,nautre,20
235,nature_4_12.jpeg,4,3.966144,Philipp,False,nature_4,nature,12
236,nature_6.jpeg,5,1.120196,Philipp,False,nature_6,nature,original
237,portrait_3.jpeg,5,0.983939,Philipp,False,portrait_3,portrait,original
238,portrait_8.jpeg,5,0.712838,Philipp,False,portrait_8,portrait,original
239,art_10_r_4.jpeg,5,0.733578,Philipp,True,art_10,art,4
240,nautre_8_r_7.jpeg,4,1.810331,Philipp,True,nautre_8,nautre,7
241,art_7.jpeg,5,1.135129,Philipp,False,art_7,art,original
242,art_6_r_4.jpeg,3,1.577307,Philipp,True,art_6,art,4
243,portrait_3_7.jpeg,4,1.659384,Philipp,False,portrait_3,portrait,7
244,art_2_r_12.jpeg,5,3.604466,Philipp,True,art_2,art,12
245,nature_5_4.jpeg,1,3.144418,Philipp,False,nature_5,nature,4
246,nature_7_r_4.jpeg,1,1.065149,Philipp,True,nature_7,nature,4
247,portrait_5_r_20.jpeg,5,1.180302,Philipp,True,portrait_5,portrait,20
248,nature_3_r_7.jpeg,4,2.717259,Philipp,True,nature_3,nature,7
249,portrait_6_r_20.jpeg,5,1.055724,Philipp,True,portrait_6,portrait,20
250,portrait_7_r.jpeg,5,0.688571,Philipp,True,portrait_7,portrait,original
251,nature_4_r_7.jpeg,3,1.35679,Philipp,True,nature_4,nature,7
252,nature_10_r_4.jpeg,5,3.199034,Philipp,True,nature_10,nature,4
253,art_8_r_12.jpeg,5,2.85689,Philipp,True,art_8,art,12
254,portrait_10_r_4.jpeg,1,5.971024,Philipp,True,portrait_10,portrait,4
255,art_2_20.jpeg,5,2.127063,Philipp,False,art_2,art,20
256,portrait_5_12.jpeg,5,0.662053,Philipp,False,portrait_5,portrait,12
257,portrait_4_r_7.jpeg,3,1.108464,Philipp,True,portrait_4,portrait,7
258,portrait_3_r.jpeg,5,0.678358,Philipp,True,portrait_3,portrait,original
259,art_9_4.jpeg,2,2.472219,Philipp,False,art_9,art,4
260,portrait_8_r.jpeg,5,1.77693,Philipp,True,portrait_8,portrait,original
261,art_10.jpeg,5,0.741432,Philipp,False,art_10,art,original
262,portrait_1_r_12.jpeg,5,1.238886,Philipp,True,portrait_1,portrait,12
263,art_1_20.jpeg,5,6.389286,Philipp,False,art_1,art,20
264,art_3_r_12.jpeg,4,0.866351,Philipp,True,art_3,art,12
265,portrait_4_r.jpeg,5,0.673514,Philipp,True,portrait_4,portrait,original
266,portrait_1_r_7.jpeg,4,1.465081,Philipp,True,portrait_1,portrait,7
267,art_10_r_7.jpeg,5,1.690202,Philipp,True,art_10,art,7
268,art_5_12.jpeg,3,1.187564,Philipp,False,art_5,art,12
269,portrait_9_12.jpeg,4,1.843154,Philipp,False,portrait_9,portrait,12
270,art_9_r_20.jpeg,5,1.557901,Philipp,True,art_9,art,20
271,portrait_7_12.jpeg,5,1.470087,Philipp,False,portrait_7,portrait,12
272,portrait_5_r_12.jpeg,5,0.706845,Philipp,True,portrait_5,portrait,12
273,art_5_r_7.jpeg,3,2.52658,Philipp,True,art_5,art,7
274,portrait_6_7.jpeg,3,1.449452,Philipp,False,portrait_6,portrait,7
275,art_6_r.jpeg,5,0.999851,Philipp,True,art_6,art,original
276,portrait_4_4.jpeg,2,3.282026,Philipp,False,portrait_4,portrait,4
277,portrait_9.jpeg,5,0.877916,Philipp,False,portrait_9,portrait,original
278,nature_6_12.jpeg,4,2.808036,Philipp,False,nature_6,nature,12
279,nature_2_12.jpeg,3,3.342219,Philipp,False,nature_2,nature,12
280,art_8_7.jpeg,4,2.516405,Philipp,False,art_8,art,7
281,nature_10_20.jpeg,5,4.163071,Philipp,False,nature_10,nature,20
282,art_2_12.jpeg,5,1.070809,Philipp,False,art_2,art,12
283,nature_4.jpeg,4,3.172651,Philipp,False,nature_4,nature,original
284,portrait_8_r_4.jpeg,2,1.785337,Philipp,True,portrait_8,portrait,4
285,art_9_7.jpeg,4,6.599552,Philipp,False,art_9,art,7
286,portrait_7_20.jpeg,5,0.842872,Philipp,False,portrait_7,portrait,20
287,nature_5_20.jpeg,5,1.706466,Philipp,False,nature_5,nature,20
288,art_6_12.jpeg,5,1.111426,Philipp,False,art_6,art,12
289,portrait_8_r_12.jpeg,5,0.810117,Philipp,True,portrait_8,portrait,12
290,nautre_8.jpeg,5,0.9377,Philipp,False,nautre_8,nautre,original
291,nature_6_r_12.jpeg,4,4.930668,Philipp,True,nature_6,nature,12
292,nature_4_r.jpeg,4,1.097267,Philipp,True,nature_4,nature,original
293,portrait_5_r_7.jpeg,3,1.400931,Philipp,True,portrait_5,portrait,7
294,portrait_1.jpeg,5,0.887019,Philipp,False,portrait_1,portrait,original
295,art_4_20.jpeg,5,0.700461,Philipp,False,art_4,art,20
296,portrait_9_7.jpeg,3,2.584903,Philipp,False,portrait_9,portrait,7
297,nature_6_r_7.jpeg,5,1.550584,Philipp,True,nature_6,nature,7
298,nature_7_r_20.jpeg,5,1.20427,Philipp,True,nature_7,nature,20
299,nature_4_r_12.jpeg,4,2.68941,Philipp,True,nature_4,nature,12
